PassengerId,Name,SibSp,Parch,Ticket,Fare_scaled,Sex_male,Embarked_Q,Embarked_S,AgeGroup_10-20,AgeGroup_20-30,AgeGroup_30-40,AgeGroup_40-50,AgeGroup_50-60,AgeGroup_60-70,AgeGroup_70-80,Pclass_1,Pclass_2,Pclass_3,Survived
606,"Lindell, Mr. Edvard Bengtsson",1,0,349910,-0.2535695467852397,1,0,1,0,0,1,0,0,0,0,0,0,1,0
607,"Karaic, Mr. Milan",0,0,349246,-0.7726374368975747,1,0,1,0,1,0,0,0,0,0,0,0,1,0
608,"Daniel, Mr. Robert Williams",0,0,113804,0.7602614162389051,1,0,1,0,1,0,0,0,0,0,1,0,0,1
609,"Laroche, Mrs. Joseph (Juliette Marie Louise Lafargue)",1,2,SC/Paris 2123,1.5115949283149657,0,0,0,0,1,0,0,0,0,0,0,1,0,1
611,"Andersson, Mrs. Anders Johan (Alfrida Konstantia Brogren)",1,5,347082,0.8128178708438355,0,0,1,0,0,1,0,0,0,0,0,0,1,0
615,"Brocklebank, Mr. William Alfred",0,0,364512,-0.7621803978006969,1,0,1,0,0,1,0,0,0,0,0,0,1,0
616,"Herman, Miss. Alice",1,2,220845,3.0998713309100085,0,0,1,0,1,0,0,0,0,0,0,1,0,1
617,"Danbom, Mr. Ernst Gilbert",1,1,347080,-0.3315565439409432,1,0,1,0,0,1,0,0,0,0,0,0,1,0
618,"Lobb, Mrs. William Arthur (Cordelia K Stanlick)",1,0,A/5. 3336,-0.2162714177107728,0,0,1,0,1,0,0,0,0,0,0,0,1,0
619,"Becker, Miss. Marion Louise",2,1,230136,1.3366870473897565,0,0,1,0,0,0,0,0,0,0,0,1,0,1
620,"Gavey, Mr. Lawrence",0,0,31028,-0.596034186468981,1,0,1,0,1,0,0,0,0,0,0,1,0,0
621,"Yasbeck, Mr. Antoni",1,0,2659,-0.3278809828576048,1,0,0,0,1,0,0,0,0,0,0,0,1,0
622,"Kimball, Mr. Edwin Nelson Jr",1,0,11753,2.255862140300918,1,0,1,0,0,0,1,0,0,0,1,0,0,1
623,"Nakid, Mr. Sahid",1,1,2653,-0.24056945343328467,1,0,0,1,0,0,0,0,0,0,0,0,1,1
624,"Hansen, Mr. Henry Damsgaard",0,0,350029,-0.7754585317512073,1,0,1,0,1,0,0,0,0,0,0,0,1,0
625,"Bowen, Mr. David John ""Dai""",0,0,54636,-0.2162714177107728,1,0,1,0,1,0,0,0,0,0,0,0,1,0
626,"Sutton, Mr. Frederick",0,0,36963,0.8837385679094308,1,0,1,0,0,0,0,0,1,0,1,0,0,0
627,"Kirkland, Rev. Charles Leonard",0,0,219533,-0.4705768432185015,1,1,0,0,0,0,0,1,0,0,0,1,0,0
629,"Bostandyeff, Mr. Guentcho",0,0,349224,-0.7726374368975747,1,0,1,0,1,0,0,0,0,0,0,0,1,0
631,"Barkworth, Mr. Algernon Henry Wilson",0,0,27042,0.7263540261712079,1,0,1,0,0,0,0,0,0,1,1,0,0,1
632,"Lundahl, Mr. Johan Svensson",0,0,347743,-0.8297103558595227,1,0,1,0,0,0,0,1,0,0,0,0,1,0
633,"Stahelin-Maeglin, Dr. Max",0,0,13214,0.7602614162389051,1,0,0,0,0,1,0,0,0,0,1,0,0,1
635,"Skoog, Miss. Mabel",3,2,347088,0.5839429878868797,0,0,1,0,0,0,0,0,0,0,0,0,1,0
636,"Davis, Miss. Mary",0,0,237668,-0.4264972361304952,0,0,1,0,1,0,0,0,0,0,0,1,0,1
637,"Leinonen, Mr. Antti Gustaf",0,0,STON/O 2. 3101292,-0.7706572453176213,1,0,1,0,0,1,0,0,0,0,0,0,1,0
638,"Collyer, Mr. Harvey",1,1,C.A. 31921,0.47204860066347926,1,0,1,0,0,1,0,0,0,0,0,1,0,0
639,"Panula, Mrs. Juha (Maria Emilia Ojala)",0,5,3101295,1.38330970873284,0,0,1,0,0,0,1,0,0,0,0,0,1,0
641,"Jensen, Mr. Hans Peder",0,0,350050,-0.7754585317512073,1,0,1,1,0,0,0,0,0,0,0,0,1,0
642,"Sagesser, Mlle. Emma",0,0,PC 17477,3.391474885492204,0,0,0,0,1,0,0,0,0,0,1,0,0,1
643,"Skoog, Miss. Margit Elizabeth",3,2,347088,0.5839429878868797,0,0,1,0,0,0,0,0,0,0,0,0,1,0
647,"Cor, Mr. Liudevit",0,0,349231,-0.7726374368975747,1,0,1,1,0,0,0,0,0,0,0,0,1,0
648,"Simonius-Blumer, Col. Oberst Alfons",0,0,13213,1.0993353169158766,1,0,0,0,0,0,0,1,0,0,1,0,0,1
650,"Stanley, Miss. Amy Zillah Elsie",0,0,CA. 2314,-0.7960877878683941,0,0,1,0,1,0,0,0,0,0,0,0,1,1
652,"Doling, Miss. Elsie",0,1,231919,0.2516505652234478,0,0,1,1,0,0,0,0,0,0,0,1,0,1
653,"Kalvik, Mr. Johannes Halvorsen",0,0,8475,-0.7361869925748005,1,0,1,0,1,0,0,0,0,0,0,0,1,0
655,"Hegarty, Miss. Hanora ""Nora""",0,0,365226,-0.8503396119767096,0,1,0,1,0,0,0,0,0,0,0,0,1,0
658,"Bourke, Mrs. John (Catherine)",1,1,364849,-0.25696028579200947,0,1,0,0,0,1,0,0,0,0,0,0,1,0
659,"Eitemiller, Mr. George Floyd",0,0,29751,-0.4264972361304952,1,0,1,0,1,0,0,0,0,0,0,1,0,0
662,"Badt, Mr. Mohamed",0,0,2623,-0.8181275914123973,1,0,0,0,0,1,0,0,0,0,0,0,1,0
663,"Colley, Mr. Edward Pomeroy",0,0,5727,0.4271213088237804,1,0,1,0,0,0,1,0,0,0,1,0,0,0
664,"Coleff, Mr. Peju",0,0,349210,-0.7997633489517326,1,0,1,0,0,1,0,0,0,0,0,0,1,0
665,"Lindqvist, Mr. Eino William",1,0,STON/O 2. 3101285,-0.7706572453176213,1,0,1,1,0,0,0,0,0,0,0,0,1,1
667,"Butler, Mr. Reginald Fenton",0,0,234686,-0.4264972361304952,1,0,1,0,1,0,0,0,0,0,0,1,0,0
669,"Cook, Mr. Jacob",0,0,A/5 3536,-0.7621803978006969,1,0,1,0,0,0,1,0,0,0,0,0,1,0
671,"Brown, Mrs. Thomas William Solomon (Elizabeth Catherine Ford)",1,1,29750,1.3366870473897565,0,0,1,0,0,1,0,0,0,0,0,1,0,1
672,"Davidson, Mr. Thornton",1,0,F.C. 12750,2.2182791891498828,1,0,1,0,0,1,0,0,0,0,1,0,0,0
673,"Mitchell, Mr. Henry Michael",0,0,C.A. 24580,-0.596034186468981,1,0,1,0,0,0,0,0,1,0,0,1,0,0
674,"Wilhelms, Mr. Charles",0,0,244270,-0.4264972361304952,1,0,1,0,0,1,0,0,0,0,0,1,0,1
676,"Edvardsson, Mr. Gustaf Hjalmar",0,0,349912,-0.7808294623379304,1,0,1,1,0,0,0,0,0,0,0,0,1,0
677,"Sawyer, Mr. Frederick Charles",0,0,342826,-0.7621803978006969,1,0,1,0,1,0,0,0,0,0,0,0,1,0
678,"Turja, Miss. Anna Sofia",0,0,4138,-0.6406766562321111,0,0,1,1,0,0,0,0,0,0,0,0,1,1
679,"Goodwin, Mrs. Frederick (Augusta Tyler)",1,6,CA 2144,1.8724238104593713,0,0,1,0,0,0,1,0,0,0,0,0,1,0
683,"Olsvigen, Mr. Thor Anderson",0,0,6563,-0.6824980311416087,1,0,1,1,0,0,0,0,0,0,0,0,1,0
684,"Goodwin, Mr. Charles Edward",5,2,CA 2144,1.8724238104593713,1,0,1,1,0,0,0,0,0,0,0,0,1,0
685,"Brown, Mr. Thomas William Solomon",1,1,29750,1.3366870473897565,1,0,1,0,0,0,0,1,0,0,0,1,0,0
686,"Laroche, Mr. Joseph Philippe Lemercier",1,2,SC/Paris 2123,1.5115949283149657,1,0,0,0,1,0,0,0,0,0,0,1,0,0
687,"Panula, Mr. Jaako Arnold",4,1,3101295,1.38330970873284,1,0,1,1,0,0,0,0,0,0,0,0,1,0
688,"Dakic, Mr. Branko",0,0,349228,-0.6183588120895528,1,0,1,1,0,0,0,0,0,0,0,0,1,0
689,"Fischer, Mr. Eberhard Thelander",0,0,350036,-0.7794189149111143,1,0,1,1,0,0,0,0,0,0,0,0,1,0
691,"Dick, Mr. Albert Adrian",1,0,17474,2.5573530898268544,1,0,1,0,0,1,0,0,0,0,1,0,0,1
692,"Karun, Miss. Manca",0,1,349256,-0.39823881724807636,0,0,0,0,0,0,0,0,0,0,0,0,1,1
694,"Saad, Mr. Khalil",0,0,2672,-0.8181275914123973,1,0,0,0,1,0,0,0,0,0,0,0,1,0
695,"Weir, Col. John",0,0,113800,0.4923930347040976,1,0,1,0,0,0,0,1,0,0,1,0,0,0
696,"Chapman, Mr. Charles Henry",0,0,248731,-0.39258984606279806,1,0,1,0,0,0,0,1,0,0,0,1,0,0
697,"Kelly, Mr. James",0,0,363592,-0.7621803978006969,1,0,1,0,0,0,1,0,0,0,0,0,1,0
700,"Humblen, Mr. Adolf Mathias Nicolai Olsen",0,0,348121,-0.7893063098548547,1,0,1,0,0,0,1,0,0,0,0,0,1,0
702,"Silverthorne, Mr. Spencer Victor",0,0,PC 17475,0.47459165491855665,1,0,1,0,0,1,0,0,0,0,1,0,0,1
703,"Barbara, Miss. Saiide",0,1,2691,-0.3278809828576048,0,0,0,1,0,0,0,0,0,0,0,0,1,0
704,"Gallagher, Mr. Martin",0,0,36864,-0.7830876945164391,1,1,0,0,1,0,0,0,0,0,0,0,1,0
705,"Hansen, Mr. Henrik Juul",1,0,350025,-0.7754585317512073,1,0,1,0,1,0,0,0,0,0,0,0,1,0
706,"Morley, Mr. Henry Samuel (""Mr Henry Marshall"")",0,0,250655,0.4550949056296307,1,0,1,0,0,1,0,0,0,0,0,1,0,0
707,"Kelly, Mrs. Florence ""Fannie""",0,0,223596,-0.39258984606279806,0,0,1,0,0,0,1,0,0,0,0,1,0,1
708,"Calderhead, Mr. Edward Pennington",0,0,PC 17476,0.47459165491855665,1,0,1,0,0,0,1,0,0,0,1,0,0,1
711,"Mayne, Mlle. Berthe Antonine (""Mrs de Villiers"")",0,0,PC 17482,2.049027060887965,0,0,0,0,1,0,0,0,0,0,1,0,0,1
713,"Taylor, Mr. Elmer Zebley",1,0,19996,2.2182791891498828,1,0,1,0,0,0,1,0,0,0,1,0,0,1
714,"Larsson, Mr. August Viktor",0,0,7545,-0.6649814734326364,1,0,1,0,1,0,0,0,0,0,0,0,1,0
715,"Greenberg, Mr. Samuel",0,0,250647,-0.4264972361304952,1,0,1,0,0,0,0,1,0,0,0,1,0,0
716,"Soholt, Mr. Peter Andreas Lauritz Andersen",0,0,348124,-0.7893063098548547,1,0,1,1,0,0,0,0,0,0,0,0,1,0
718,"Troutt, Miss. Edwina Celia ""Winnie""",0,0,34218,-0.596034186468981,0,0,1,0,1,0,0,0,0,0,0,1,0,1
720,"Johnson, Mr. Malkolm Joackim",0,0,347062,-0.7808294623379304,1,0,1,0,0,1,0,0,0,0,0,0,1,0
721,"Harper, Miss. Annie Jessie ""Nina""",0,1,248727,0.9297983665773908,0,0,1,0,0,0,0,0,0,0,0,1,0,1
722,"Jensen, Mr. Svend Lauritz",1,0,350048,-0.8297103558595227,1,0,1,1,0,0,0,0,0,0,0,0,1,0
723,"Gillespie, Mr. William Henry",0,0,12233,-0.4264972361304952,1,0,1,0,0,1,0,0,0,0,0,1,0,0
724,"Hodges, Mr. Henry Price",0,0,250643,-0.4264972361304952,1,0,1,0,0,0,1,0,0,0,0,1,0,0
725,"Chambers, Mr. Norman Campbell",1,0,113806,2.292875447298816,1,0,1,0,1,0,0,0,0,0,1,0,0,1
726,"Oreskovic, Mr. Luka",0,0,315094,-0.720643844967768,1,0,1,1,0,0,0,0,0,0,0,0,1,0
727,"Renouf, Mrs. Peter Henry (Lillian Jefferys)",3,0,31027,0.11602100495265918,0,0,1,0,1,0,0,0,0,0,0,1,0,1
729,"Bryhl, Mr. Kurt Arnold Gottfrid",1,0,236853,0.4550949056296307,1,0,1,0,1,0,0,0,0,0,0,1,0,0
730,"Ilmakangas, Miss. Pieta Sofia",1,0,STON/O2. 3101271,-0.7706572453176213,0,0,1,0,1,0,0,0,0,0,0,0,1,0
732,"Hassan, Mr. Houssein G N",0,0,2699,-0.03401919609690061,1,0,0,1,0,0,0,0,0,0,0,0,1,0
734,"Berriman, Mr. William John",0,0,28425,-0.4264972361304952,1,0,1,0,1,0,0,0,0,0,0,1,0,0
735,"Troupiansky, Mr. Moses Aaron",0,0,233639,-0.4264972361304952,1,0,1,0,1,0,0,0,0,0,0,1,0,0
736,"Williams, Mr. Leslie",0,0,54636,-0.2162714177107728,1,0,1,0,1,0,0,0,0,0,0,0,1,0
737,"Ford, Mrs. Edward (Margaret Ann Watson)",1,3,W./C. 6608,1.023043689263558,0,0,1,0,0,0,1,0,0,0,0,0,1,0
744,"McNamee, Mr. Neal",1,0,376566,-0.2162714177107728,1,0,1,0,1,0,0,0,0,0,0,0,1,0
745,"Stranden, Mr. Juho",0,0,STON/O 2. 3101288,-0.7706572453176213,1,0,1,0,0,1,0,0,0,0,0,0,1,1
746,"Crosby, Capt. Edward Gifford",1,1,WE/P 5735,3.5067600117223745,1,0,1,0,0,0,0,0,1,0,1,0,0,0
747,"Abbott, Mr. Rossmore Edward",1,1,C.A. 2673,0.06515991985111345,1,0,1,1,0,0,0,0,0,0,0,0,1,0
748,"Sinkkonen, Miss. Anna",0,0,250648,-0.4264972361304952,0,0,1,0,1,0,0,0,0,0,0,1,0,1
749,"Marvin, Mr. Daniel Warner",1,0,113773,2.292875447298816,1,0,1,1,0,0,0,0,0,0,1,0,0,0
750,"Connaghton, Mr. Michael",0,0,335097,-0.7825248318413153,1,1,0,0,0,1,0,0,0,0,0,0,1,0
751,"Wells, Miss. Joan",1,1,29103,0.2516505652234478,0,0,1,0,0,0,0,0,0,0,0,1,0,1
752,"Moor, Master. Meier",0,1,392096,-0.4620999957015772,1,0,1,0,0,0,0,0,0,0,0,0,1,1
753,"Vande Velde, Mr. Johannes Joseph",0,0,345780,-0.6638489666043753,1,0,1,0,0,1,0,0,0,0,0,0,1,0
754,"Jonkoff, Mr. Lalio",0,0,349204,-0.7726374368975747,1,0,1,0,1,0,0,0,0,0,0,0,1,0
755,"Herman, Mrs. Samuel (Jane Laver)",1,2,220845,3.0998713309100085,0,0,1,0,0,0,1,0,0,0,0,1,0,1
757,"Carlsson, Mr. August Sigfrid",0,0,350042,-0.7794189149111143,1,0,1,0,1,0,0,0,0,0,0,0,1,0
758,"Bailey, Mr. Percy Andrew",0,0,29108,-0.5282194063335867,1,0,1,1,0,0,0,0,0,0,0,1,0,0
759,"Theobald, Mr. Thomas Leonard",0,0,363294,-0.7621803978006969,1,0,1,0,0,1,0,0,0,0,0,0,1,0
762,"Nirva, Mr. Iisakki Antino Aijo",0,0,SOTON/O2 3101272,-0.8249090694259368,1,0,1,0,0,0,1,0,0,0,0,0,1,0
763,"Barah, Mr. Hanna Assi",0,0,2663,-0.8178427693358288,1,0,0,1,0,0,0,0,0,0,0,0,1,1
765,"Eklund, Mr. Hans Linus",0,0,347074,-0.7808294623379304,1,0,1,1,0,0,0,0,0,0,0,0,1,0
768,"Mangan, Miss. Mary",0,0,364850,-0.7825248318413153,0,1,0,0,0,1,0,0,0,0,0,0,1,0
770,"Gronnestad, Mr. Daniel Danielsen",0,0,8471,-0.7409882790083863,1,0,1,0,0,1,0,0,0,0,0,0,1,0
771,"Lievens, Mr. Rene Aime",0,0,345781,-0.6638489666043753,1,0,1,0,1,0,0,0,0,0,0,0,1,0
772,"Jensen, Mr. Niels Peder",0,0,350047,-0.7754585317512073,1,0,1,0,0,0,1,0,0,0,0,0,1,0
773,"Mack, Mrs. (Mary)",0,0,S.O./P.P. 3,-0.596034186468981,0,0,1,0,0,0,0,1,0,0,0,1,0,0
775,"Hocking, Mrs. Elizabeth (Eliza Needs)",1,3,29105,0.2516505652234478,0,0,1,0,0,0,0,1,0,0,0,1,0,1
776,"Myhrman, Mr. Pehr Fabian Oliver Malkolm",0,0,347078,-0.7825248318413153,1,0,1,1,0,0,0,0,0,0,0,0,1,0
778,"Emanuel, Miss. Virginia Ethel",0,0,364516,-0.4620999957015772,0,0,1,0,0,0,0,0,0,0,0,0,1,1
781,"Ayoub, Miss. Banoura",0,0,2687,-0.8178427693358288,0,0,0,1,0,0,0,0,0,0,0,0,1,1
782,"Dick, Mrs. Albert Adrian (Vera Gillespie)",1,0,17474,2.5573530898268544,0,0,1,1,0,0,0,0,0,0,1,0,0,1
783,"Long, Mr. Milton Clyde",0,0,113501,0.7263540261712079,1,0,1,0,1,0,0,0,0,0,1,0,0,0
785,"Ali, Mr. William",0,0,SOTON/O.Q. 3101312,-0.8299951779360912,1,0,1,0,1,0,0,0,0,0,0,0,1,0
786,"Harmer, Mr. Abraham (David Lishin)",0,0,374887,-0.8164322219090124,1,0,1,0,1,0,0,0,0,0,0,0,1,0
787,"Sjoblom, Miss. Anna Sofia",0,0,3101265,-0.7997633489517326,0,0,1,1,0,0,0,0,0,0,0,0,1,1
788,"Rice, Master. George Hugh",4,1,382652,0.6670160935527378,1,1,0,0,0,0,0,0,0,0,0,0,1,0
789,"Dean, Master. Bertram Vere",1,2,C.A. 2315,0.08719972339511656,1,0,1,0,0,0,0,0,0,0,0,0,1,1
792,"Gaskell, Mr. Alfred",0,0,239865,0.4550949056296307,1,0,1,1,0,0,0,0,0,0,0,1,0,0
795,"Dantcheff, Mr. Ristiu",0,0,349203,-0.7726374368975747,1,0,1,0,1,0,0,0,0,0,0,0,1,0
796,"Otter, Mr. Richard",0,0,28213,-0.4264972361304952,1,0,1,0,0,1,0,0,0,0,0,1,0,0
797,"Leader, Dr. Alice (Farnham)",0,0,17465,0.4502936191960449,0,0,1,0,0,0,1,0,0,0,1,0,0,1
798,"Osman, Mrs. Mara",0,0,349244,-0.7192332975409519,0,0,1,0,0,1,0,0,0,0,0,0,1,1
799,"Ibrahim Shawah, Mr. Yousseff",0,0,2685,-0.8178427693358288,1,0,0,0,1,0,0,0,0,0,0,0,1,0
800,"Van Impe, Mrs. Jean Baptiste (Rosalie Paula Govaert)",1,1,345773,0.32963756237915115,0,0,1,0,1,0,0,0,0,0,0,0,1,0
801,"Ponesell, Mr. Martin",0,0,250647,-0.4264972361304952,1,0,1,0,0,1,0,0,0,0,0,1,0,0
802,"Collyer, Mrs. Harvey (Charlotte Annie Tate)",1,1,C.A. 31921,0.47204860066347926,0,0,1,0,0,1,0,0,0,0,0,1,0,1
805,"Hedman, Mr. Oskar Arvid",0,0,347089,-0.8350812864462459,1,0,1,0,1,0,0,0,0,0,0,0,1,1
806,"Johansson, Mr. Karl Johan",0,0,347063,-0.7808294623379304,1,0,1,0,0,1,0,0,0,0,0,0,1,0
807,"Andrews, Mr. Thomas Jr",0,0,112050,-1.308089377890621,1,0,1,0,0,1,0,0,0,0,1,0,0,0
808,"Pettersson, Miss. Ellen Natalia",0,0,347087,-0.7808294623379304,0,0,1,1,0,0,0,0,0,0,0,0,1,0
809,"Meyer, Mr. August",0,0,248723,-0.4264972361304952,1,0,1,0,0,1,0,0,0,0,0,1,0,0
810,"Chambers, Mrs. Norman Campbell (Bertha Griggs)",1,0,113806,2.292875447298816,0,0,1,0,0,1,0,0,0,0,1,0,0,1
811,"Alexander, Mr. William",0,0,3474,-0.7732002995726986,1,0,1,0,1,0,0,0,0,0,0,0,1,0
812,"Lester, Mr. James",0,0,A/4 48871,0.32963756237915115,1,0,1,0,0,1,0,0,0,0,0,0,1,0
813,"Slemen, Mr. Richard James",0,0,28206,-0.596034186468981,1,0,1,0,0,1,0,0,0,0,0,1,0,0
814,"Andersson, Miss. Ebba Iris Alfrida",4,2,347082,0.8128178708438355,0,0,1,0,0,0,0,0,0,0,0,0,1,0
815,"Tomlin, Mr. Ernest Portage",0,0,364499,-0.7621803978006969,1,0,1,0,0,1,0,0,0,0,0,0,1,0
817,"Heininen, Miss. Wendla Maria",0,0,STON/O2. 3101290,-0.7706572453176213,0,0,1,0,1,0,0,0,0,0,0,0,1,0
818,"Mallet, Mr. Albert",1,1,S.C./PARIS 2079,1.2013423091955364,1,0,0,0,0,1,0,0,0,0,0,1,0,0
819,"Holm, Mr. John Fredrik Alexander",0,0,C 7075,-0.870684046017328,1,0,1,0,0,0,1,0,0,0,0,0,1,0
820,"Skoog, Master. Karl Thorsten",3,2,347088,0.5839429878868797,1,0,1,0,0,0,0,0,0,0,0,0,1,0
822,"Lulic, Mr. Nikola",0,0,315098,-0.720643844967768,1,0,1,0,1,0,0,0,0,0,0,0,1,1
823,"Reuchlin, Jonkheer. John George",0,0,19972,-1.308089377890621,1,0,1,0,0,1,0,0,0,0,1,0,0,0
824,"Moor, Mrs. (Beila)",0,1,392096,-0.4620999957015772,0,0,1,0,1,0,0,0,0,0,0,0,1,1
825,"Panula, Master. Urho Abraham",4,1,3101295,1.38330970873284,1,0,1,0,0,0,0,0,0,0,0,0,1,0
828,"Mallet, Master. Andre",0,2,S.C./PARIS 2079,1.2013423091955364,1,0,0,0,0,0,0,0,0,0,0,1,0,1
831,"Yasbeck, Mrs. Antoni (Selini Alexander)",1,0,2659,-0.3278809828576048,0,0,0,1,0,0,0,0,0,0,0,0,1,1
834,"Augustsson, Mr. Albert",0,0,347468,-0.7754585317512073,1,0,1,0,1,0,0,0,0,0,0,0,1,0
835,"Allum, Mr. Owen George",0,0,2223,-0.7452267027668483,1,0,1,1,0,0,0,0,0,0,0,0,1,0
837,"Pasic, Mr. Jakob",0,0,315097,-0.720643844967768,1,0,1,0,1,0,0,0,0,0,0,0,1,0
839,"Chip, Mr. Chang",0,0,1601,2.5231608776825887,1,0,1,0,0,1,0,0,0,0,0,0,1,1
841,"Alhomaki, Mr. Ilmari Rudolf",0,0,SOTON/O2 3101287,-0.7706572453176213,1,0,1,1,0,0,0,0,0,0,0,0,1,0
842,"Mudd, Mr. Thomas Charles",0,0,S.O./P.P. 3,-0.596034186468981,1,0,1,1,0,0,0,0,0,0,0,1,0,0
843,"Serepeca, Miss. Augusta",0,0,113798,0.7941688063066021,0,0,0,0,1,0,0,0,0,0,1,0,0,1
844,"Lemberopolous, Mr. Peter L",0,0,2683,-0.8715317307690204,1,0,0,0,0,1,0,0,0,0,0,0,1,0
845,"Culumovic, Mr. Jeso",0,0,315090,-0.720643844967768,1,0,1,1,0,0,0,0,0,0,0,0,1,0
846,"Abbing, Mr. Anthony",0,0,C.A. 5547,-0.7960877878683941,1,0,1,0,0,0,1,0,0,0,0,0,1,0
848,"Markoff, Mr. Marin",0,0,349213,-0.7726374368975747,1,0,0,0,0,1,0,0,0,0,0,0,1,0
849,"Harper, Rev. John",0,1,248727,0.9297983665773908,1,0,1,0,1,0,0,0,0,0,0,1,0,0
851,"Andersson, Master. Sigvard Harald Elias",4,2,347082,0.8128178708438355,1,0,1,0,0,0,0,0,0,0,0,0,1,0
852,"Svensson, Mr. Johan",0,0,347060,-0.7808294623379304,1,0,1,0,0,0,0,0,0,1,0,0,1,0
853,"Boulos, Miss. Nourelain",1,1,2678,-0.27419880290242676,0,0,0,0,0,0,0,0,0,0,0,0,1,0
854,"Lines, Miss. Mary Conover",0,1,PC 17592,1.3638129594439141,0,0,1,1,0,0,0,0,0,0,1,0,0,1
855,"Carter, Mrs. Ernest Courtenay (Lilian Hughes)",1,0,244252,0.4550949056296307,0,0,1,0,0,0,1,0,0,0,0,1,0,0
856,"Aks, Mrs. Sam (Leah Rosen)",0,1,392091,-0.6740211836246844,0,0,1,1,0,0,0,0,0,0,0,0,1,1
858,"Daly, Mr. Peter Denis ",0,0,113055,0.4923930347040976,1,0,1,0,0,0,0,1,0,0,1,0,0,1
859,"Baclini, Mrs. Solomon (Latifa Qurban)",0,3,2666,-0.0020919976091571765,0,0,0,0,1,0,0,0,0,0,0,0,1,1
861,"Hansen, Mr. Claus Peter",2,0,350026,-0.3513381153064377,1,0,1,0,0,0,1,0,0,0,0,0,1,0
862,"Giles, Mr. Frederick Edward",1,0,28134,-0.5282194063335867,1,0,1,0,1,0,0,0,0,0,0,1,0,0
863,"Swift, Mrs. Frederick Joel (Margaret Welles Barron)",0,0,17466,0.4502936191960449,0,0,1,0,0,0,1,0,0,0,1,0,0,1
865,"Gill, Mr. John William",0,0,233866,-0.4264972361304952,1,0,1,0,1,0,0,0,0,0,0,1,0,0
866,"Bystrom, Mrs. (Karolina)",0,0,236852,-0.4264972361304952,0,0,1,0,0,0,1,0,0,0,0,1,0,1
867,"Duran y More, Miss. Asuncion",1,0,SC/PARIS 2149,-0.3682918103402863,0,0,0,0,1,0,0,0,0,0,0,1,0,1
868,"Roebling, Mr. Washington Augustus II",0,0,PC 17590,2.1162721968702227,1,0,1,0,0,1,0,0,0,0,1,0,0,0
870,"Johnson, Master. Harold Theodor",1,1,347742,-0.5530870862092357,1,0,1,0,0,0,0,0,0,0,0,0,1,1
871,"Balkic, Mr. Cerin",0,0,349248,-0.7726374368975747,1,0,1,0,1,0,0,0,0,0,0,0,1,0
872,"Beckwith, Mrs. Richard Leonard (Sallie Monypeny)",1,1,11751,2.255862140300918,0,0,1,0,0,0,1,0,0,0,1,0,0,1
873,"Carlsson, Mr. Frans Olof",0,0,695,-0.9690154772136497,1,0,1,0,0,1,0,0,0,0,1,0,0,0
874,"Vander Cruyssen, Mr. Victor",0,0,345765,-0.6977563566720724,1,0,1,0,0,0,1,0,0,0,0,0,1,0
875,"Abelson, Mrs. Samuel (Hannah Wizosky)",1,0,P/PP 3381,0.3194653453588421,0,0,0,0,1,0,0,0,0,0,0,1,0,1
876,"Najib, Miss. Adele Kiamie ""Jane""",0,0,2667,-0.8181275914123973,0,0,0,1,0,0,0,0,0,0,0,0,1,1
877,"Gustafsson, Mr. Alfred Ossian",0,0,7534,-0.6403986156335558,1,0,1,1,0,0,0,0,0,0,0,0,1,0
878,"Petroff, Mr. Nedelio",0,0,349212,-0.7726374368975747,1,0,1,1,0,0,0,0,0,0,0,0,1,0
881,"Shelley, Mrs. William (Imanita Parrish Hall)",0,1,230433,0.4550949056296307,0,0,1,0,1,0,0,0,0,0,0,1,0,1
882,"Markun, Mr. Johann",0,0,349257,-0.7726374368975747,1,0,1,0,0,1,0,0,0,0,0,0,1,0
883,"Dahlberg, Miss. Gerda Ulrika",0,0,7552,-0.5949016796407198,0,0,1,0,1,0,0,0,0,0,0,0,1,0
884,"Banfield, Mr. Frederick James",0,0,C.A./SOTON 34068,-0.596034186468981,1,0,1,0,1,0,0,0,0,0,0,1,0,0
885,"Sutehall, Mr. Henry Jr",0,0,SOTON/OQ 392076,-0.8299951779360912,1,0,1,0,1,0,0,0,0,0,0,0,1,0
886,"Rice, Mrs. William (Margaret Norton)",0,5,382652,0.6670160935527378,0,1,0,0,0,1,0,0,0,0,0,0,1,0
887,"Montvila, Rev. Juozas",0,0,211536,-0.4264972361304952,1,0,1,0,1,0,0,0,0,0,0,1,0,0
888,"Graham, Miss. Margaret Edith",0,0,112053,0.7263540261712079,0,0,1,1,0,0,0,0,0,0,1,0,0,1
890,"Behr, Mr. Karl Howell",0,0,111369,0.7263540261712079,1,0,0,0,1,0,0,0,0,0,1,0,0,1
891,"Dooley, Mr. Patrick",0,0,370376,-0.7825248318413153,1,1,0,0,0,1,0,0,0,0,0,0,1,0
